worker_id,policy_id,zone,expected_income,actual_income,income_delta,delta_ratio,gps_offset_m,disruption_score,activity_score,claim_hour,is_duplicate,fraud_signals,is_fraud,population
9365,93654,west,144.32,57.88,86.43,0.5989,169.6,0.7496,0.9339,21,0,0,0,legit
3954,39542,central,150.02,50.42,99.6,0.6639,115.4,0.6591,0.6918,18,0,0,0,legit
1735,17351,central,97.72,52.28,45.45,0.465,362.6,0.9087,0.7516,11,0,0,0,legit
8364,83643,east,155.65,74.67,80.99,0.5203,206.7,0.7106,0.8033,20,0,0,0,legit
6499,64993,west,107.51,22.37,85.14,0.7919,0.0,0.6587,0.8839,19,0,0,0,legit
3366,33662,north,168.35,64.79,103.56,0.6152,75.5,0.7845,0.9248,19,0,0,0,legit
5583,55834,west,166.01,80.21,85.8,0.5168,28.8,0.9112,0.7814,19,0,0,0,legit
7150,71502,east,122.41,42.51,79.91,0.6528,466.8,0.774,0.7456,13,0,0,0,legit
7887,78874,central,147.46,49.72,97.75,0.6629,250.9,0.6803,0.8775,9,0,0,0,legit
6193,61931,north,184.84,41.59,143.26,0.775,62.1,0.1709,0.8469,11,0,1,0,legit
7421,74211,east,212.17,55.47,156.71,0.7386,390.8,0.6345,0.82,10,0,0,0,legit
9678,96784,central,192.69,52.27,140.42,0.7287,83.8,0.7383,0.6985,17,0,0,0,legit
1706,17062,east,137.28,61.65,75.63,0.5509,0.0,0.8124,0.4535,21,0,0,0,legit
9434,94342,west,238.68,69.35,169.33,0.7094,293.7,0.7262,0.5265,10,0,0,0,legit
9241,92412,central,180.74,70.21,110.53,0.6115,54.3,0.5581,0.7478,13,0,0,0,legit
5121,51213,central,166.99,48.13,118.86,0.7118,211.1,0.6664,0.8718,20,0,0,0,legit
9936,99361,east,114.16,77.53,36.63,0.3209,72.6,0.9075,0.7474,19,0,0,0,legit
9942,99421,unknown,188.73,178.59,10.14,0.0537,10904.8,0.0589,0.2677,1,0,3,1,fraud
6901,69012,north,229.0,149.27,79.73,0.3482,267.4,0.3453,0.811,19,0,0,0,legit
8538,85384,south,98.05,63.33,34.72,0.3541,33.9,0.4389,0.8232,20,0,0,0,legit
2658,26581,central,114.24,38.33,75.91,0.6644,491.6,0.8838,0.8736,20,0,0,0,legit
4418,44184,east,164.54,47.87,116.67,0.7091,211.5,0.827,0.6551,21,0,0,0,legit
6778,67784,south,224.22,127.42,96.8,0.4317,183.6,0.6552,0.7986,11,0,0,0,legit
5080,50802,south,150.7,88.34,62.36,0.4138,26.5,0.6545,0.2774,20,0,0,0,legit
5788,57881,east,280.0,73.83,206.17,0.7363,474.0,0.9793,0.6868,16,0,0,0,legit
3487,34873,central,228.81,56.5,172.31,0.7531,93.0,0.7277,0.8828,11,0,0,0,legit
4289,42894,central,132.08,85.93,46.15,0.3494,0.0,0.8562,0.8288,18,0,0,0,legit
1125,11254,central,186.89,63.49,123.4,0.6603,0.0,0.7916,0.6776,13,0,0,0,legit
7452,74521,unknown,147.99,137.42,10.57,0.0715,4968.8,0.5,0.1534,4,0,1,0,fraud
5300,53003,south,220.66,61.53,159.13,0.7212,93.3,0.8638,0.9778,12,0,0,0,legit
2434,24343,west,143.54,14.62,128.93,0.8982,16151.4,0.092,0.1698,5,0,2,1,fraud
7522,75224,north,129.06,65.42,63.64,0.4931,162.5,0.736,0.6896,19,0,0,0,legit
9646,96464,east,104.27,6.69,97.58,0.9358,11421.6,0.2368,0.0464,6,0,4,1,fraud
3239,32394,central,105.95,1.4,104.55,0.9868,18563.6,0.1627,0.0717,17,0,4,1,fraud
3495,34951,south,129.81,55.98,73.83,0.5688,0.0,0.6832,0.7032,12,0,0,0,legit
6082,60822,south,115.43,16.95,98.48,0.8532,3729.2,0.249,0.0354,3,0,3,1,fraud
4270,42704,east,158.83,98.3,60.53,0.3811,261.9,0.9202,0.671,19,0,0,0,legit
4451,44511,south,210.77,105.93,104.84,0.4974,327.1,0.9337,0.5417,18,0,0,0,legit
1924,19242,south,195.67,40.74,154.94,0.7918,0.0,0.9701,0.7151,22,0,0,0,legit
3024,30242,west,188.86,128.05,60.81,0.322,0.0,0.4716,0.6018,20,0,0,0,legit
1795,17951,west,134.21,79.02,55.19,0.4112,0.0,0.6471,0.8972,12,0,0,0,legit
3638,36381,west,168.08,75.22,92.86,0.5525,370.8,0.8499,0.9371,11,0,0,0,legit
4671,46714,east,202.27,64.11,138.17,0.6831,163.9,0.865,0.8809,20,0,0,0,legit
3004,30042,north,149.92,38.52,111.4,0.7431,170.6,0.5519,0.7336,10,0,0,0,legit
1343,13433,east,134.32,53.44,80.89,0.6022,0.0,0.8061,0.7662,13,0,0,0,legit
4948,49484,unknown,81.45,0.58,80.87,0.9929,19697.9,0.4112,0.248,3,0,3,1,fraud
1191,11913,east,91.04,59.11,31.93,0.3507,342.9,0.5061,0.7391,22,0,0,0,legit
2162,21623,central,123.62,26.98,96.64,0.7817,326.7,0.6684,0.6368,18,0,0,0,legit
3268,32681,central,149.43,140.28,9.15,0.0612,15129.6,0.132,0.35,7,0,2,1,fraud
7870,78702,south,213.47,141.31,72.16,0.338,160.9,0.8754,0.6555,12,0,0,0,legit
3544,35443,north,189.57,129.14,60.42,0.3188,309.5,0.6805,0.6541,22,0,0,0,legit
2183,21831,east,280.0,195.83,84.17,0.3006,108.1,0.8468,0.8605,18,0,0,0,legit
9010,90104,north,152.87,36.99,115.87,0.758,20.5,0.8807,0.646,11,0,0,0,legit
4239,42392,east,117.42,35.96,81.47,0.6938,0.0,0.8478,0.8062,10,0,0,0,legit
3371,33713,south,249.93,145.59,104.34,0.4175,110.0,0.9132,0.7253,20,0,0,0,legit
3135,31351,east,123.1,45.38,77.72,0.6314,173.8,0.8796,0.8387,17,0,0,0,legit
3555,35553,central,129.65,35.56,94.08,0.7257,315.7,0.7623,0.7399,11,0,0,0,legit
9356,93564,west,139.34,78.49,60.84,0.4367,0.0,0.6949,0.7615,19,0,0,0,legit
9454,94542,west,181.6,168.93,12.67,0.0698,2503.5,0.1314,0.35,1,0,2,1,fraud
6051,60511,east,145.84,84.85,60.99,0.4182,166.4,0.8317,0.6657,19,0,0,0,legit
7433,74331,east,134.35,87.59,46.77,0.3481,0.0,0.7088,0.5528,20,0,0,0,legit
4572,45721,central,256.26,152.7,103.56,0.4041,189.6,0.9696,0.5453,19,0,0,0,legit
1283,12833,south,93.88,29.17,64.71,0.6893,613.4,0.9252,0.8298,20,0,0,0,legit
9460,94601,north,218.48,132.1,86.38,0.3954,37.9,0.5032,0.8635,21,0,0,0,legit
7141,71412,north,211.33,49.6,161.73,0.7653,4.1,0.7589,0.7159,14,0,0,0,legit
2112,21121,central,206.96,82.73,124.23,0.6003,252.4,0.9231,0.5018,18,0,0,0,legit
8219,82191,west,144.7,70.26,74.45,0.5145,0.0,0.5859,0.9367,12,0,0,0,legit
7061,70612,north,204.23,120.99,83.25,0.4076,0.0,0.5354,0.7868,21,0,0,0,legit
5241,52411,south,141.81,66.29,75.52,0.5325,309.5,0.8902,0.8839,15,0,0,0,legit
2252,22524,unknown,171.93,18.33,153.6,0.8934,9630.5,0.3408,0.35,1,0,2,1,fraud
1056,10563,north,141.28,128.53,12.75,0.0902,4927.3,0.1918,0.1929,9,0,1,0,fraud
5907,59071,south,138.8,75.94,62.86,0.4529,0.0,0.7371,0.9599,15,0,0,0,legit
5889,58892,east,140.27,59.06,81.22,0.579,250.1,0.7259,0.9241,21,0,0,0,legit
5360,53603,north,117.84,54.85,62.99,0.5345,28.2,0.8221,0.595,21,0,0,0,legit
6986,69864,east,150.43,73.82,76.61,0.5093,596.9,0.5145,0.7012,12,0,0,0,legit
5114,51143,central,140.75,127.59,13.17,0.0935,5981.0,0.446,0.0313,5,0,2,1,fraud
5844,58443,central,122.8,42.44,80.36,0.6544,323.5,0.4642,0.7713,19,0,0,0,legit
4380,43803,unknown,104.43,101.02,3.42,0.0327,16184.6,0.0562,0.175,11,0,3,1,fraud
5953,59532,west,280.0,153.83,126.17,0.4506,352.3,0.8661,0.8274,20,0,0,0,legit
9938,99384,west,134.16,33.68,100.48,0.7489,172.0,0.8091,0.4168,19,0,0,0,legit
8661,86614,central,98.57,37.32,61.25,0.6214,339.1,0.9647,0.7711,18,0,0,0,legit
4498,44984,south,127.1,64.24,62.85,0.4945,297.1,0.3856,0.6854,23,0,0,0,legit
2651,26512,east,152.35,100.41,51.94,0.3409,56.3,0.5614,0.7045,12,0,0,0,legit
3876,38761,east,198.91,41.19,157.72,0.7929,296.4,0.8984,0.5657,19,0,0,0,legit
7288,72882,north,154.47,98.17,56.3,0.3645,0.0,0.8127,0.6975,11,0,0,0,legit
1380,13803,north,207.86,44.79,163.07,0.7845,110.5,0.7083,0.7954,18,0,0,0,legit
4950,49502,south,93.57,38.64,54.93,0.5871,268.8,0.9532,0.649,9,0,0,0,legit
6129,61293,east,198.09,59.74,138.35,0.6984,346.6,0.9011,0.6216,13,0,0,0,legit
7175,71753,south,136.63,28.02,108.61,0.7949,0.0,0.7921,0.5143,8,0,0,0,legit
4469,44693,north,195.65,134.87,60.77,0.3106,0.0,0.6979,0.877,18,0,0,0,legit
6053,60531,west,113.69,22.78,90.9,0.7996,242.3,0.7995,0.6869,13,0,0,0,legit
8731,87311,north,140.9,18.49,122.41,0.8688,5638.8,0.2265,0.1153,4,0,4,1,fraud
6690,66901,east,175.27,62.39,112.87,0.644,82.4,0.5483,0.9366,13,0,0,0,legit
1657,16571,west,140.45,133.41,7.04,0.0501,17396.1,0.3192,0.1798,12,0,1,0,fraud
4250,42501,north,136.25,85.33,50.92,0.3737,70.7,0.9636,0.6044,10,0,0,0,legit
1229,12292,central,218.3,15.41,202.89,0.9294,16349.3,0.3578,0.1213,1,0,4,1,fraud
9664,96641,west,177.1,65.98,111.11,0.6274,156.3,0.6904,0.665,11,0,0,0,legit
8255,82554,central,240.55,78.64,161.91,0.6731,156.0,0.8608,0.5242,10,0,0,0,legit
8490,84902,central,145.28,40.13,105.15,0.7238,210.8,0.6656,0.6816,20,0,0,0,legit
3199,31991,west,168.14,83.85,84.29,0.5013,209.1,0.8655,0.6538,23,0,0,0,legit
9646,96464,central,166.12,108.22,57.9,0.3486,470.0,0.9008,0.9792,12,0,0,0,legit
4930,49304,central,178.36,78.45,99.91,0.5601,183.6,0.5922,0.7892,21,0,0,0,legit
4812,48123,south,171.67,75.4,96.26,0.5608,145.6,0.718,0.906,11,0,0,0,legit
9974,99744,central,158.85,76.27,82.58,0.5199,159.9,0.8134,0.6595,19,0,0,0,legit
9020,90203,south,117.51,74.1,43.41,0.3694,361.0,0.7486,0.5944,13,0,0,0,legit
6596,65962,central,211.5,125.34,86.16,0.4074,315.0,0.517,0.6532,19,0,0,0,legit
1218,12184,north,117.93,50.93,67.0,0.5681,182.3,0.2789,0.7952,11,0,0,0,legit
1408,14084,south,155.98,47.24,108.75,0.6972,311.5,0.8938,0.7283,10,0,0,0,legit
1926,19261,north,153.39,34.09,119.3,0.7778,0.0,0.6856,0.5453,12,0,0,0,legit
5581,55812,central,167.33,153.94,13.38,0.08,2616.8,0.1778,0.0228,2,0,3,1,fraud
7315,73151,east,143.83,74.03,69.81,0.4853,66.4,0.6304,0.7344,22,0,0,0,legit
7604,76043,east,166.13,80.49,85.64,0.5155,9.4,0.7297,0.685,11,0,0,0,legit
7740,77404,central,229.44,5.37,224.06,0.9766,19559.2,0.4554,0.276,6,0,2,1,fraud
8174,81741,north,89.48,57.5,31.98,0.3574,171.7,0.7555,0.7469,11,0,0,0,legit
4574,45743,east,214.26,118.95,95.3,0.4448,204.2,0.7371,0.6924,12,0,0,0,legit
7547,75474,central,172.97,93.25,79.72,0.4609,227.3,0.9013,0.6767,18,0,0,0,legit
6997,69973,south,173.83,100.29,73.54,0.423,0.0,0.7799,0.6988,14,0,0,0,legit
7640,76402,north,152.34,90.85,61.5,0.4037,89.5,0.9045,0.7935,20,0,0,0,legit
2329,23292,central,280.0,267.45,12.55,0.0448,4448.0,0.1675,0.0557,15,0,3,1,fraud
4370,43704,west,245.86,68.81,177.05,0.7201,164.4,0.5286,0.8313,13,0,0,0,legit
8325,83252,south,209.59,110.54,99.05,0.4726,54.2,0.4833,0.867,12,0,0,0,legit
7079,70793,north,118.65,4.35,114.31,0.9634,2428.3,0.2597,0.0647,4,0,3,1,fraud
7669,76692,central,214.36,101.8,112.56,0.5251,3.8,0.744,0.6714,19,0,0,0,legit
4185,41851,central,160.67,94.96,65.71,0.409,497.6,0.3642,0.8978,22,0,0,0,legit
6940,69404,north,80.0,30.1,49.9,0.6237,179.4,0.9217,0.874,18,0,0,0,legit
6489,64894,central,280.0,141.35,138.65,0.4952,379.4,0.6138,0.5096,13,0,0,0,legit
9385,93852,north,161.89,33.36,128.53,0.7939,282.4,0.7542,0.5673,14,0,0,0,legit
8706,87064,west,181.48,80.46,101.02,0.5567,130.6,0.684,0.8448,17,0,0,0,legit
1123,11231,north,177.42,51.45,125.97,0.71,56.7,0.6662,0.6635,14,0,0,0,legit
3778,37781,north,155.8,47.43,108.37,0.6956,200.0,0.1823,0.9586,12,0,1,0,legit
5331,53311,east,217.65,110.55,107.1,0.4921,126.8,0.8795,0.7649,22,0,0,0,legit
9941,99411,south,91.81,41.62,50.19,0.5466,118.3,0.7305,0.7082,18,0,0,0,legit
4102,41021,north,275.91,62.27,213.63,0.7743,642.3,0.6543,0.8256,11,0,0,0,legit
6547,65471,west,176.21,52.57,123.65,0.7017,0.0,0.4407,0.5336,18,0,0,0,legit
2833,28334,east,114.23,43.53,70.69,0.6189,230.1,0.7878,0.5173,20,0,0,0,legit
6002,60022,south,214.24,47.48,166.77,0.7784,495.2,0.8289,0.7552,12,0,0,0,legit
6259,62591,south,280.0,138.56,141.44,0.5052,298.1,0.3927,0.7504,12,0,0,0,legit
8088,80881,west,128.36,63.31,65.04,0.5067,111.2,0.7219,0.3871,22,0,0,0,legit
5299,52992,south,111.63,107.29,4.34,0.0389,16185.2,0.4661,0.3419,1,0,3,1,fraud
6945,69452,west,134.8,28.01,106.8,0.7922,57.7,0.4011,0.9418,13,0,0,0,legit
3458,34583,north,144.25,93.14,51.11,0.3543,254.5,0.9384,0.7567,21,0,0,0,legit
7303,73033,west,163.92,83.67,80.25,0.4896,129.3,0.6535,0.7397,10,0,0,0,legit
9188,91881,south,134.87,43.6,91.26,0.6767,274.5,0.7096,0.547,19,0,0,0,legit
1491,14911,east,128.1,55.59,72.51,0.566,587.8,0.4351,0.8547,11,0,0,0,legit
3285,32851,south,137.06,124.32,12.74,0.093,5156.8,0.0286,0.156,8,0,2,1,fraud
6556,65564,central,216.94,106.33,110.61,0.5099,58.0,0.8764,0.6072,19,0,0,0,legit
1814,18142,west,169.02,53.38,115.64,0.6842,293.5,0.7111,0.7447,13,0,0,0,legit
1349,13491,central,219.73,151.13,68.6,0.3122,277.4,0.9451,0.9371,21,0,0,0,legit
3979,39792,west,121.03,29.59,91.44,0.7555,0.0,0.6808,0.7439,20,0,0,0,legit
2201,22011,central,215.78,47.09,168.7,0.7818,0.0,0.6748,0.6362,20,0,0,0,legit
9944,99441,west,117.12,16.44,100.68,0.8596,4717.6,0.0662,0.0953,6,0,2,1,fraud
1514,15144,east,150.1,98.59,51.51,0.3431,319.0,0.694,0.6663,20,0,0,0,legit
2154,21542,east,144.58,29.09,115.49,0.7988,0.0,0.7515,0.6425,19,0,0,0,legit
6900,69004,north,119.7,43.05,76.65,0.6403,0.0,0.5803,0.9199,10,0,0,0,legit
4021,40213,unknown,149.81,2.95,146.86,0.9803,11697.7,0.3031,0.35,2,0,3,1,fraud
6059,60593,west,210.12,195.81,14.31,0.0681,8349.5,0.3273,0.1298,4,0,3,1,fraud
3604,36044,central,200.45,52.35,148.1,0.7388,0.0,0.7828,0.9014,22,0,0,0,legit
4323,43232,west,256.14,85.48,170.66,0.6663,90.7,0.7544,0.8927,23,0,0,0,legit
6899,68994,west,202.41,81.54,120.87,0.5972,87.8,0.7248,0.6046,21,0,0,0,legit
5611,56112,east,165.87,75.86,90.02,0.5427,176.2,0.7873,0.5219,20,0,0,0,legit
5846,58464,south,194.04,51.08,142.96,0.7368,0.0,0.6276,0.5633,17,0,0,0,legit
6738,67382,west,214.56,204.66,9.9,0.0462,3538.1,0.4441,0.2999,16,0,1,0,fraud
8402,84022,central,128.26,65.77,62.49,0.4872,0.0,0.6968,0.8915,12,0,0,0,legit
1326,13262,south,249.55,78.22,171.33,0.6866,77.9,0.4991,0.8249,12,0,0,0,legit
8855,88554,west,122.24,11.92,110.32,0.9025,5756.2,0.4614,0.0956,1,0,3,1,fraud
6671,66714,north,124.67,117.58,7.09,0.0569,11612.1,0.5,0.0154,2,0,3,1,fraud
4479,44793,central,177.7,114.96,62.75,0.3531,523.9,0.7827,0.8167,22,0,0,0,legit
6667,66673,north,178.85,96.56,82.28,0.4601,321.0,0.853,0.9608,18,0,0,0,legit
7110,71103,north,127.1,74.93,52.17,0.4104,135.7,0.5544,0.9476,14,0,0,0,legit
8674,86744,east,163.75,88.01,75.74,0.4625,0.0,0.7853,0.453,11,0,0,0,legit
3319,33193,west,99.25,37.22,62.03,0.6249,314.8,0.8443,0.7138,20,0,0,0,legit
1588,15883,west,216.84,6.61,210.23,0.9695,11863.8,0.21,0.0348,15,0,4,1,fraud
5374,53742,central,190.42,179.21,11.21,0.0589,15363.5,0.4844,0.3204,17,0,1,0,fraud
1288,12882,central,255.96,112.36,143.61,0.561,84.2,0.723,0.7846,22,0,0,0,legit
4391,43913,central,235.4,215.09,20.3,0.0863,8501.9,0.5,0.2743,19,0,1,0,fraud
4269,42694,west,230.17,139.54,90.63,0.3938,0.0,0.6796,0.6772,12,0,0,0,legit
6468,64683,south,147.17,3.61,143.55,0.9754,11925.0,0.4704,0.2063,6,0,2,1,fraud
8126,81261,unknown,191.2,2.78,188.42,0.9854,10503.5,0.3024,0.137,4,0,4,1,fraud
8610,86104,east,182.93,81.46,101.47,0.5547,0.0,0.7816,0.9488,21,0,0,0,legit
7888,78884,north,117.53,55.2,62.33,0.5303,247.0,0.7372,0.4338,23,0,0,0,legit
9491,94911,east,185.99,60.04,125.95,0.6772,0.0,0.6405,0.7148,14,0,0,0,legit
5584,55843,central,280.0,122.72,157.28,0.5617,168.9,0.8124,0.8656,20,0,0,0,legit
2698,26983,central,216.29,43.41,172.87,0.7993,28.8,0.8919,0.8786,20,0,0,0,legit
6492,64923,west,148.0,83.13,64.87,0.4383,246.8,0.6091,0.9233,13,0,0,0,legit
6860,68602,south,280.0,134.93,145.07,0.5181,0.0,0.2786,0.8813,11,0,0,0,legit
6487,64872,east,118.38,37.38,81.0,0.6842,7.1,0.8103,0.6879,21,0,0,0,legit
1399,13994,north,121.63,29.4,92.24,0.7583,159.1,0.7156,0.8193,17,0,0,0,legit
7992,79924,north,191.63,84.52,107.1,0.5589,0.0,0.6697,0.9479,8,0,0,0,legit
7003,70031,west,141.26,84.38,56.88,0.4027,189.2,0.7223,0.4148,21,0,0,0,legit
5332,53322,north,236.73,76.95,159.78,0.6749,0.0,0.7059,0.8073,12,0,0,0,legit
8868,88681,central,195.21,74.5,120.72,0.6184,24.4,0.733,0.9326,21,0,0,0,legit
2105,21051,north,199.68,53.56,146.12,0.7318,220.6,0.8743,0.6475,10,0,0,0,legit
9787,97874,central,164.11,71.09,93.02,0.5668,130.6,0.7967,0.6338,20,0,0,0,legit
9653,96534,east,113.92,64.17,49.75,0.4367,77.6,0.7648,0.6055,13,0,0,0,legit
8327,83274,west,147.76,42.0,105.76,0.7157,296.6,0.4157,0.6658,19,0,0,0,legit
4903,49032,north,180.43,44.41,136.02,0.7539,209.6,0.749,0.6505,19,0,0,0,legit
2253,22533,north,251.99,137.64,114.35,0.4538,0.0,0.9287,0.6738,13,0,0,0,legit
9329,93291,east,191.68,105.65,86.03,0.4488,354.1,0.5542,0.511,20,0,0,0,legit
6508,65083,north,121.19,49.05,72.14,0.5953,0.0,0.726,0.8061,10,0,0,0,legit
2665,26652,central,146.69,90.73,55.96,0.3815,380.4,0.7852,0.719,20,0,0,0,legit
2892,28922,central,254.65,54.63,200.03,0.7855,0.0,0.4984,0.5354,11,0,0,0,legit
8189,81891,central,80.87,48.32,32.55,0.4025,384.5,0.4922,0.8661,12,0,0,0,legit
2128,21284,central,176.57,100.33,76.24,0.4318,121.9,0.5616,0.7227,17,0,0,0,legit
2174,21743,south,129.12,57.21,71.9,0.5569,0.0,0.832,0.6293,12,0,0,0,legit
9518,95182,east,184.45,78.77,105.69,0.573,0.0,0.7996,0.8441,19,0,0,0,legit
6662,66622,central,107.24,101.51,5.72,0.0534,12632.4,0.4244,0.1505,4,0,2,1,fraud
8918,89182,central,178.1,98.47,79.63,0.4471,630.1,0.5273,0.9701,12,0,0,0,legit
8437,84373,north,107.15,28.44,78.71,0.7346,193.9,0.9301,0.8464,11,0,0,0,legit
9002,90024,east,186.92,130.43,56.49,0.3022,183.8,0.7499,0.906,18,0,0,0,legit
6154,61541,central,142.13,6.11,136.02,0.957,4859.7,0.4659,0.0959,3,0,3,1,fraud
7943,79432,north,211.43,132.48,78.95,0.3734,281.1,0.5403,0.5982,19,0,0,0,legit
2914,29141,west,158.43,82.08,76.35,0.4819,343.6,0.8742,0.878,10,0,0,0,legit
8260,82603,east,230.58,49.8,180.77,0.784,190.2,0.9657,0.7126,19,0,0,0,legit
6309,63093,central,203.18,127.53,75.65,0.3723,0.0,0.2477,0.8059,9,0,1,0,legit
3194,31941,south,80.0,23.11,56.89,0.7111,138.0,0.9696,0.6019,9,0,0,0,legit
2945,29451,north,146.27,52.89,93.38,0.6384,559.5,0.5976,0.5098,19,0,0,0,legit
8886,88863,east,216.01,79.53,136.47,0.6318,190.0,0.8866,0.6966,11,0,0,0,legit
4285,42852,north,113.42,43.7,69.72,0.6147,83.3,0.8416,0.3627,13,0,0,0,legit
6361,63613,east,122.41,74.95,47.46,0.3877,0.0,0.6269,0.6907,18,0,0,0,legit
3367,33672,east,140.05,53.45,86.61,0.6184,0.0,0.7798,0.7161,19,0,0,0,legit
9710,97103,unknown,169.12,159.6,9.52,0.0563,12301.0,0.2327,0.1211,4,0,4,1,fraud
7390,73904,unknown,184.58,175.05,9.53,0.0516,3508.9,0.2961,0.2957,1,0,1,0,fraud
7786,77863,west,112.81,75.52,37.3,0.3306,228.5,0.9764,0.5219,12,0,0,0,legit
2162,21621,south,134.05,65.71,68.34,0.5098,481.4,0.9164,0.937,10,0,0,0,legit
2407,24071,central,217.68,10.21,207.47,0.9531,7342.8,0.2919,0.0755,16,0,3,1,fraud
8956,89564,north,197.35,65.44,131.91,0.6684,239.6,0.6086,0.6038,13,0,0,0,legit
9983,99831,south,149.84,64.79,85.05,0.5676,274.1,0.7281,0.6241,16,0,0,0,legit
1197,11973,west,159.07,45.59,113.48,0.7134,92.7,0.2963,0.6014,19,0,0,0,legit
9058,90581,south,109.82,35.56,74.26,0.6762,526.5,0.7883,0.8755,10,0,0,0,legit
4045,40451,east,173.7,103.24,70.45,0.4056,154.5,0.8243,0.9152,19,0,0,0,legit
8986,89863,south,108.29,98.0,10.29,0.095,8331.4,0.136,0.0049,6,0,3,1,fraud
3196,31963,east,181.3,117.75,63.54,0.3505,293.9,0.8315,0.8045,18,0,0,0,legit
4227,42271,east,129.89,72.97,56.92,0.4382,372.2,0.9047,0.8312,14,0,0,0,legit
2497,24973,north,181.41,60.91,120.5,0.6642,0.0,0.463,0.9169,10,0,0,0,legit
4754,47541,east,210.27,9.49,200.78,0.9549,6265.0,0.4119,0.3141,2,0,3,1,fraud
3843,38432,north,181.45,62.44,119.01,0.6559,357.8,0.589,0.5818,9,0,0,0,legit
6398,63983,central,114.04,42.06,71.98,0.6312,344.0,0.8374,0.8888,12,0,0,0,legit
5796,57964,west,149.12,86.92,62.2,0.4171,10.0,0.8422,0.8732,17,0,0,0,legit
6558,65584,west,126.42,75.0,51.42,0.4067,338.0,0.4994,0.7832,19,0,0,0,legit
7385,73854,north,92.53,42.58,49.95,0.5398,56.0,0.8759,0.8553,9,0,0,0,legit
6226,62262,east,133.26,127.29,5.98,0.0448,7791.1,0.1117,0.0266,6,0,4,1,fraud
8840,88402,east,265.5,101.92,163.58,0.6161,488.8,0.6732,0.706,20,0,0,0,legit
9426,94261,east,131.31,76.63,54.68,0.4164,300.5,0.6514,0.8931,14,0,0,0,legit
9900,99002,west,179.34,72.74,106.6,0.5944,0.0,0.4193,0.6813,19,0,0,0,legit
3037,30373,west,142.63,0.46,142.17,0.9968,17313.7,0.1285,0.1324,3,0,5,1,fraud
2184,21842,west,137.34,37.67,99.67,0.7257,53.9,0.8779,0.6746,14,0,0,0,legit
2091,20912,east,176.92,78.69,98.23,0.5552,198.8,0.8172,0.5703,17,0,0,0,legit
4462,44622,east,109.93,44.36,65.57,0.5965,194.3,0.9399,0.6772,13,0,0,0,legit
4337,43372,west,210.93,114.21,96.73,0.4586,336.3,0.7746,0.7816,11,0,0,0,legit
5432,54322,central,280.0,116.61,163.39,0.5835,0.0,0.7642,0.7885,22,0,0,0,legit
9725,97251,east,254.53,244.34,10.19,0.04,4104.6,0.4278,0.2945,14,0,1,0,fraud
9574,95743,west,138.89,33.03,105.86,0.7622,163.3,0.9009,0.798,10,0,0,0,legit
9175,91753,west,140.9,45.73,95.17,0.6755,69.1,0.7993,0.9249,19,0,0,0,legit
8341,83414,central,150.21,92.91,57.3,0.3815,140.5,0.4975,0.8725,11,0,0,0,legit
1503,15033,north,137.19,90.56,46.63,0.3399,233.3,0.9399,0.8516,18,0,0,0,legit
4154,41542,central,136.09,29.91,106.18,0.7802,131.9,0.8653,0.6938,10,0,0,0,legit
9879,98793,central,220.13,131.63,88.49,0.402,0.0,0.7002,0.8607,21,0,0,0,legit
3904,39042,north,219.7,44.36,175.34,0.7981,241.8,0.5286,0.6837,19,0,0,0,legit
5737,57372,central,184.99,125.63,59.36,0.3209,0.0,0.8497,0.865,19,0,0,0,legit
8569,85692,east,227.33,29.57,197.77,0.8699,11705.7,0.1039,0.35,18,0,2,1,fraud
4719,47194,south,180.6,61.82,118.79,0.6577,10.4,0.749,0.8067,10,0,0,0,legit
9646,96463,east,89.02,82.02,7.0,0.0786,8927.8,0.0808,0.0207,3,0,4,1,fraud
8482,84824,west,280.0,189.37,90.63,0.3237,197.6,0.4044,0.7014,11,0,0,0,legit
3597,35972,west,107.36,23.95,83.41,0.7769,251.0,0.8226,0.7266,21,0,0,0,legit
6601,66011,south,113.33,39.5,73.82,0.6514,268.3,0.537,0.6034,19,0,0,0,legit
4359,43593,central,138.05,96.63,41.42,0.3,0.0,0.6957,0.868,11,0,0,0,legit
6502,65024,west,144.47,130.92,13.55,0.0938,4213.9,0.0472,0.3393,7,0,1,0,fraud
5003,50034,central,226.16,53.75,172.41,0.7623,592.2,0.7387,0.7945,11,0,0,0,legit
9532,95322,south,152.97,56.2,96.76,0.6326,360.5,0.7812,0.8594,9,0,0,0,legit
8259,82594,east,142.12,81.46,60.66,0.4268,405.8,0.4423,0.8007,20,0,0,0,legit
8170,81704,north,182.02,38.89,143.13,0.7863,305.0,0.8656,0.6622,19,0,0,0,legit
4645,46453,west,186.83,68.07,118.77,0.6357,355.4,0.5586,0.4908,18,0,0,0,legit
6517,65174,south,208.61,64.82,143.79,0.6893,0.0,0.6533,0.8845,19,0,0,0,legit
5645,56454,central,134.75,81.96,52.79,0.3918,231.8,0.6342,0.7325,19,0,0,0,legit
9304,93043,east,112.08,50.03,62.05,0.5537,376.6,0.8913,0.8709,12,0,0,0,legit
2684,26841,east,192.68,127.2,65.48,0.3399,498.1,0.7247,0.886,13,0,0,0,legit
4520,45203,east,113.57,68.23,45.34,0.3992,365.5,0.7478,0.6056,13,0,0,0,legit
